30.7155,2.44967
30.6543,2.449
0.274088,0.00962698
0.279544,0.0084147
0.175202,0.00580534
0.0223113,0.00393288
0.0251869,0.0057095
0.0773663,0.0049942
0.168328,0.0133604
0.115415,0.0211946
0.0164514,0.00470238
0.028351,0.00294839
0.0406694,0.00559004
0.0421062,0.00141256
0.0299035,0.00698729
0.0318633,0.0134182
0.0225828,0.00793025
0.126609,0.0109384
0.145812,0.00968381
0.0177358,0.00252715
0.0342153,0.00221844
0.0850615,0.0122011
0.0362871,0.0381631
0.0140462,0.0245686
0.128885,0.0620362
0.205703,0.0707192
0.194382,0.0829661
0.139575,0.0418819
0.066049,0.0371571
0.15139,0.0676497
0.0991618,0.0348638
0.0754194,0.0332224
0.0925962,0.0365106
0.0552383,0.00575379
0.0453047,0.0200248
0.0333909,0.00350956
7.13683,1.07816
7.10076,1.06218
0.0258486,0.00208873
0.133104,0.058537
0.229362,0.109322
0.0436231,0.0212308
0.129989,0.0699123
0.031335,0.0144503
0.0420056,0.0307289
0.154406,0.120211
0.0480592,0.0193251
0.0267502,0.0049266
0.0111795,0.00735254
0.0165604,0.00982157
0.0261927,0.0155022
0.0485405,0.0399408
0.114515,0.0441173
0.0336839,0.0694846
0.168068,0.042464
0.330431,0.03402
0.12597,0.059027
0.039854,0.0520846
0.143043,0.0365057
0.213584,0.0875876
0.0461166,0.0142111
0.0514861,0.00848069
0.00755309,0.00479691
0.204842,0.012861
0.0688089,0.0502002
0.110571,0.0363204
0.0549934,0.0738977
0.0401532,0.0739266
0.0772225,0.00498149
0.038311,0.0061488
0.0311944,0.201154
0.0382362,0.0939155
0.0824374,0.0179404
0.0833346,0.032561
0.0596669,0.01308
0.0537825,0.0161331
0.0159251,0.0384594
0.142338,0.0783757
0.0738345,0.0153082
0.0779506,0.0191234
0.227387,0.0897469
0.0722032,0.0449723
0.0842296,0.0174706
0.0780213,0.0134915
0.0669037,0.0670413
0.0400702,0.0235675
0.123377,0.0729589
0.0530734,0.0381018
0.0734724,0.052426
0.0734462,0.0510425
0.12451,0.0883061
0.106037,0.0428595
0.0659489,0.0298931
0.0484854,0.0204565
0.0566297,0.0399776
0.039287,0.103559
0.0508967,0.031328
0.0306817,0.0185193
0.0251869,0.00259101
0.077397,0.0779883
0.182314,0.0853595
0.0373648,0.0320405
0.0509106,0.0284817
0.0756824,0.080273
0.0729795,0.0336209
0.164902,0.0265597
0.112022,0.0681605
0.0424725,0.0139647
0.137662,0.0959327
0.160231,0.0414116
0.0560284,0.091724
0.116964,0.0749831
0.104415,0.140163
0.146887,0.0386599
0.0557864,0.038641
0.0469813,0.0405376
0.206356,0.0802644
0.224698,0.0768456
0.0934017,0.0412517
0.0919487,0.038506
0.104574,0.0385961
0.0852018,0.0267693
0.146283,0.0554928
0.0637668,0.0131384
0.0469543,0.0505885
0.0430535,0.011723
0.0834295,0.0935091
0.0586563,0.0137182
0.0298835,0.0356986
0.0314251,0.0305301
0.0753225,0.0239475
0.097128,0.0250481
0.110642,0.0398102
0.0538307,0.0478171
0.0652542,0.00967754
0.066339,0.0137389
0.121627,0.036665
0.0815043,0.036673
0.065659,0.0438481
0.0757378,0.0192412
0.0299297,0.00471542
0.0511469,0.013823
0.199013,0.0758652
0.0226922,0.0181691
0.0605219,0.0298612
0.094162,0.0751828
0.0438132,0.0139504
0.0944126,0.0236104
0.137181,0.0339431
0.102502,0.0302018
14.4387,2.28332
14.2737,2.27736
0.0519881,0.0231606
0.184129,0.087121
0.13802,0.0295532
0.0473576,0.0167801
0.0540823,0.0121902
0.0268336,0.0124458
0.0504767,0.0101164
0.0645079,0.0375975
0.0522804,0.037929
0.0508087,0.0205312
0.0502085,0.0375433
0.0781165,0.0172419
0.0398211,0.00495649
0.0903514,0.0472076
0.0529236,0.0161987
0.0309703,0.00745662
0.097083,0.01372
0.0637344,0.0334271
0.0738743,0.14457
0.0190639,0.0292287
0.104884,0.0795035
0.0959529,0.0176836
0.127517,0.0266219
0.0787071,0.0494321
0.211633,0.104233
0.160923,0.104866
0.129107,0.073462
0.0394714,0.0482077
0.0881359,0.0663385
0.0411881,0.0178036
0.0999528,0.0149045
0.163912,0.00962015
0.0265841,0.00670543
0.192933,0.11817
0.160194,0.111872
0.168804,0.0555557
0.049691,0.0329494
0.0795023,0.0418311
0.086468,0.00334676
0.0539863,0.0168458
0.0855002,0.0123864
0.113354,0.0130508
0.112955,0.0136804
0.0992151,0.0178183
0.0840942,0.0147213
0.0601758,0.0050639
0.0755742,0.0190959
0.0728826,0.0179298
0.048855,0.00314152
0.0187932,0.00243195
0.0582056,0.00296835
0.0338594,0.0310176
0.0538015,0.0121891
0.0385008,0.010223
0.0695436,0.00477654
0.0223114,0.0444421
0.111565,0.0614009
0.094876,0.078015
0.00749072,0.0410588
0.0381367,0.00629084
0.048164,0.0078099
0.135842,0.0336278
0.0825392,0.0885487
0.0662672,0.00938587
0.0425093,0.0347729
0.0604991,0.0123939
0.0647838,0.0199374
0.194811,0.0234706
0.13106,0.00792312
0.0336016,0.0326557
0.0949416,0.0426213
0.140609,0.0220088
0.0772943,0.0213903
0.0878239,0.0479427
0.223109,0.0584746
0.126763,0.0287877
0.0597505,0.0365095
0.0285959,0.0309492
0.0603742,0.0193209
0.0325844,0.0194589
0.075774,0.0276753
0.211817,0.100739
0.207868,0.0699087
0.134419,0.0685768
0.15555,0.0595764
0.126027,0.0258846
0.0778918,0.0365855
0.088308,0.0464464
0.0326199,0.016303
0.0160402,0.0174772
0.107678,0.0740221
0.0873256,0.0545223
0.0490384,0.0367259
0.0412399,0.0194469
0.0473457,0.0330422
0.0285904,0.0143391
0.0234106,0.0193749
0.0132719,0.0145961
0.00449307,0.0134925
0.0459873,0.0188684
0.0316323,0.0338142
0.0186098,0.00504857
0.0583868,0.0708924
0.0576798,0.04784
0.10122,0.0266692
0.0255467,0.116042
0.0531354,0.0117346
0.0138597,0.0482494
0.0530805,0.00869639
0.0261673,0.0433215
0.0423034,0.0413525
0.0746683,0.0123534
0.0572257,0.0164655
0.0959198,0.0357254
0.0963726,0.0681089
0.0651599,0.0135548
0.0547238,0.0154435
0.0984622,0.0108842
0.0453057,0.00749053
0.0502494,0.0599566
0.0694154,0.0139841
0.062508,0.0343575
0.158817,0.072964
0.105631,0.0107735
0.045612,0.0106661
0.034731,0.0122503
0.070185,0.019765
0.0693273,0.0415738
0.0932556,0.0549938
0.0666695,0.0161148
0.06524,0.0397743
0.0474791,0.0193486
0.0625978,0.0137159
0.119517,0.0146939
0.13406,0.0670181
0.137934,0.054197
0.236192,0.103781
0.0971724,0.0398461
0.0389488,0.0161522
0.185483,0.0845978
0.159835,0.0701405
0.0257908,0.0182559
0.197755,0.0404796
0.190105,0.0832227
0.0740783,0.00916088
0.0964922,0.0252941
0.0812184,0.0312244
0.13649,0.0529925
0.148836,0.0245052
0.0357634,0.0245947
0.102035,0.00977068
0.0750038,0.00806041
0.0514558,0.013619
0.226461,0.0250423
0.0837053,0.0112207
0.161831,0.0566395
0.28779,0.0538993
0.201391,0.0034148
0.0447903,0.0819046
0.0838595,0.0433554
0.0621201,0.020346
0.195996,0.0183123
0.0422275,0.00935569
0.0427197,0.00217367
0.241242,0.00469561
0.236434,0.00936633
0.204421,0.00461683
0.109056,0.0098376
0.0903663,0.0160485
0.115156,0.013381
0.0662157,0.00905881
0.0941964,0.0125798
0.211363,0.00408682
0.184812,0.00929048
0.0799157,0.00582442
0.0555836,0.00772086
0.17539,0.0116728
0.120425,0.00967244
0.0233415,0.000916775
0.0522308,0.00958997
0.0218052,0.0052459
0.0692253,0.0254785
0.102866,0.0282342
0.0897227,0.00852882
0.0645111,0.0123785
0.0520844,0.0114036
0.0938208,0.00716027
0.184294,0.00497466
0.125496,0.0128163
0.0354733,0.0144296
0.0461808,0.0192576
0.137621,0.0142673
0.0922728,0.011074
0.0548247,0.0387066
0.048146,0.0115754
0.163226,0.0804771
0.177534,0.0665159
0.145503,0.0499298
0.192613,0.0724817
0.119787,0.0575081
0.0662486,0.0355488
0.110827,0.0502984
0.0337283,0.0167273
0.0978728,0.0483206
0.202342,0.103171
0.0178952,0.00513996
0.165701,0.0858009
0.0496977,0.030838
0.0656188,0.0318935
0.203634,0.0887637
0.089122,0.0380798
0.0732989,0.0263511
0.0788314,0.00994888
0.295084,0.110599
0.191941,0.0695716
0.184614,0.0688393
0.128151,0.0646555
0.0757186,0.058236
0.188834,0.125091
0.0903136,0.0410121
0.0967592,0.0523519
0.0518595,0.0164349
0.0521847,0.0556858
0.0570112,0.035392
0.0699679,0.0219799
0.0985189,0.0608324
0.0569074,0.0720185
0.0802495,0.0532594
0.0312977,0.020716
0.0736649,0.0798377
0.0805202,0.049519
0.0179562,0.0528974
0.0139056,0.10818
0.0242013,0.0372822
0.0283723,0.0150261
0.0396537,0.051911
0.0226446,0.00832485
0.0255442,0.0512523
0.0283158,0.067231
0.0404382,0.0071499
0.03555,0.0467978
0.0391446,0.0141158
0.0401819,0.0365196
0.0422857,0.0269641
0.0574649,0.0201593
0.0721363,0.0459304
0.0722973,0.0192486
0.0157349,0.00241671
0.0722024,0.00625606
0.148796,0.00780378
0.167615,0.0046845
0.0870434,0.0259337
0.0465391,0.0391009
0.0928211,0.0611382
0.173892,0.0735628
0.115924,0.0109712
0.0655664,0.0409519
0.0616561,0.00504184
0.043023,0.011272
0.114849,0.00523408
0.0599258,0.00799277
0.0953953,0.00470155
0.182708,0.00814871
0.0528687,0.00825541
0.153849,0.0247654
0.184116,0.0781378
0.248114,0.057171
0.203529,0.0104783
0.139676,0.0519966
0.117305,0.00790628
0.123837,0.028254
0.149132,0.0229042
0.065315,0.0379747
0.045034,0.0128135
0.0395759,0.00921166
0.178377,0.00484185
0.294462,0.0116707
0.26313,0.0238454
0.287876,0.101296
0.214912,0.0517356
0.0651751,0.0476041
0.160921,0.0812489
0.18372,0.0540155
0.0685911,0.0147019
0.0492051,0.0238697
0.107869,0.0726559
0.0984439,0.0688822
0.052512,0.0181011
0.0414063,0.0510853
0.0331097,0.0205744
0.123545,0.111099
0.0752694,0.110789
0.0377621,0.0539045
0.0665599,0.0460133
0.0187272,0.093255
0.0270579,0.0260367
0.0503753,0.00226454
0.0073202,0.0298602
0.084553,0.0187871
0.0166553,0.00854225
0.0923193,0.0388705
0.0454282,0.11229
0.0497322,0.0333039
0.0643261,0.0805238
0.0849418,0.0167536
0.0819067,0.0186541
0.0755741,0.0140383
0.0657474,0.00889591
0.0448275,0.0818936
0.0285181,0.0564404
0.112411,0.0768378
0.142489,0.040482
0.117233,0.0231758
0.133487,0.0396251
0.136312,0.0459872
0.0680538,0.00805174
0.0657075,0.040335
0.0621378,0.030131
0.059639,0.0410759
0.0537232,0.0898954
0.164164,0.00583381
0.0169709,0.0103688
0.161482,0.0342961
0.0989107,0.0843322
0.127231,0.048003
0.157311,0.0920105
0.14632,0.0691741
0.067123,0.0365236
0.0447637,0.00181577
0.0463621,0.0206008
0.296505,0.0184844
0.114544,0.061258
0.102777,0.0412218
0.097117,0.00972704
0.117672,0.0384968
0.0857327,0.0668582
0.118579,0.0149941
0.190223,0.046232
0.079882,0.0327679
0.0401144,0.046052
0.121431,0.110762
0.168233,0.0488887
0.0238974,0.010746
0.0619348,0.0405551
0.0376182,0.0498109
0.0530878,0.0709448
0.0323384,0.0291466
0.0389199,0.03692
0.0445347,0.0211538
0.0775045,0.00794135
0.0460486,0.0599916
0.0896217,0.0456901
0.162648,0.0198136
0.108024,0.0623442
0.119075,0.0490054
0.0852704,0.0162788
0.0766838,0.0151047
0.0637115,0.0589157
0.040209,0.0581583
0.0759661,0.0462523
0.0588219,0.0357746
0.066875,0.0305713
0.0288878,0.0310044
0.0312159,0.0130348
0.0651958,0.00453849
0.0619633,0.00817246
0.174338,0.00652962
0.160436,0.0105398
0.11562,0.0144016
0.0704355,0.0274115
0.10195,0.0139883
0.102184,0.0493372
0.0516552,0.0407464
0.0168145,0.00472247
0.0855351,0.0250465
0.212508,0.0125782
0.146766,0.0170723
0.0875681,0.0065826
0.162535,0.00584856
0.146876,0.00429637
0.078214,0.0108463
0.0511736,0.00785329
0.0459897,0.0165684
0.0306654,0.0120436
0.18651,0.0286291
0.107619,0.0228748
0.112293,0.0310889
0.0517904,0.0244826
0.0501078,0.0398554
0.0218415,0.0168562
0.0653041,0.0147178
0.0591372,0.0148684
